RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG144 ,20,2012,W,126438,1,-9,63,1,63,1,20349,20349,. ,310,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG144 ,20,2012,W,126438,1,-9,63,1,63,1,20349,20349,. ,300,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG144 ,20,2012,W,126438,1,-9,63,1,63,1,20349,20349,. ,290,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG144 ,20,2012,W,126438,1,-9,63,1,63,1,20349,20349,. ,280,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG144 ,20,2012,W,126438,1,-9,63,1,63,1,20349,20349,. ,260,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG144 ,20,2012,W,126438,1,-9,63,1,63,1,20349,20349,. ,270,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG144 ,20,2012,W,126438,1,-9,63,1,63,1,20349,20349,. ,200,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,210,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,220,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,250,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,240,18
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,270,17
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,260,17
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,280,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,290,12
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,300,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,310,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,320,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,330,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,410,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,230,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,340,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,350,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,21,2012,W,126438,1,-9,131,1,131,1,26055,26055,. ,360,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,360,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,350,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,340,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,230,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,370,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,330,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,320,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,310,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,300,17
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,290,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,280,13
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,260,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,270,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,240,21
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,250,20
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,220,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,210,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,22,2012,W,126438,1,-9,275.24,1,141,1.952,27100,52900,. ,130,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,220,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,250,31
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,240,22
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,270,14
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,260,23
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,280,17
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,290,14
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,300,13
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,310,10
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,320,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,330,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,230,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,340,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,23,2012,W,126438,1,-9,780.41,1,170,4.5907,29560,135700,. ,350,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,350,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,360,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,230,18
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,330,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,320,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,310,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,300,13
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,290,16
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,280,20
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,260,31
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,270,23
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,240,25
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,250,43
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,220,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,1458.4,1,204,7.149,33560,239920,. ,200,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,10,2,10,1,635,635,. ,130,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,10,2,10,1,635,635,. ,120,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,10,2,10,1,635,635,. ,100,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,10,2,10,1,635,635,. ,110,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,10,2,10,1,635,635,. ,160,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,10,2,10,1,635,635,. ,400,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,10,2,10,1,635,635,. ,90,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC583 ,24,2012,W,126438,1,-9,10,2,10,1,635,635,. ,80,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,370,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,230,43
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,200,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,220,18
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,210,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,250,39
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,240,37
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,270,21
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,260,35
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,280,14
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,290,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,300,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,310,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1122.15,1,228,4.9217,31140,153262,. ,320,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,25,2012,W,126438,1,-9,1,2,1,1,12,12,. ,110,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,240,29
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,250,21
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,210,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,220,12
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,330,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,310,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,300,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,290,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,280,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,260,28
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,270,16
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,230,20
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,340,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,360,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,350,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,380,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,865.98,1,157,5.5158,24080,132820,. ,400,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,3,2,3,1,1700,1700,. ,400,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,3,2,3,1,1700,1700,. ,390,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,26,2012,W,126438,1,-9,3,2,3,1,1700,1700,. ,420,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC573 ,27,2012,W,126438,1,-9,198,1,198,1,24040,24040,. ,230,67
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC573 ,27,2012,W,126438,1,-9,198,1,198,1,24040,24040,. ,270,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC573 ,27,2012,W,126438,1,-9,198,1,198,1,24040,24040,. ,260,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC573 ,27,2012,W,126438,1,-9,198,1,198,1,24040,24040,. ,280,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC573 ,27,2012,W,126438,1,-9,198,1,198,1,24040,24040,. ,290,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC573 ,27,2012,W,126438,1,-9,198,1,198,1,24040,24040,. ,220,35
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC573 ,27,2012,W,126438,1,-9,198,1,198,1,24040,24040,. ,210,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC573 ,27,2012,W,126438,1,-9,198,1,198,1,24040,24040,. ,250,31
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,SC573 ,27,2012,W,126438,1,-9,198,1,198,1,24040,24040,. ,240,45
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,GD4   ,28,2012,W,126438,1,-9,4,1,4,1,764,764,. ,290,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,GD4   ,28,2012,W,126438,1,-9,4,1,4,1,764,764,. ,260,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,GD4   ,28,2012,W,126438,1,-9,4,1,4,1,764,764,. ,300,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,300,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,310,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,320,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,260,10
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,270,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,290,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,280,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,240,39
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,250,24
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,210,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,220,15
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,230,44
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,340,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,350,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,360,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,390,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,SC575 ,29,2012,W,126438,1,-9,334.79,1,156,2.1461,20810,44660,. ,370,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,370,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,380,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,390,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,400,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,410,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,360,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,350,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,340,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,420,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,250,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,240,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,280,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,290,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,270,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,260,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,320,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,330,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,310,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,30,2012,W,126438,1,-9,71,1,71,1,21532,21532,. ,300,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,31,2012,W,126438,1,-9,43,1,43,1,10272,10272,. ,300,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,31,2012,W,126438,1,-9,43,1,43,1,10272,10272,. ,310,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,31,2012,W,126438,1,-9,43,1,43,1,10272,10272,. ,330,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,31,2012,W,126438,1,-9,43,1,43,1,10272,10272,. ,320,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,31,2012,W,126438,1,-9,43,1,43,1,10272,10272,. ,260,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,31,2012,W,126438,1,-9,43,1,43,1,10272,10272,. ,270,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,31,2012,W,126438,1,-9,43,1,43,1,10272,10272,. ,290,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,31,2012,W,126438,1,-9,43,1,43,1,10272,10272,. ,280,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,31,2012,W,126438,1,-9,43,1,43,1,10272,10272,. ,240,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,31,2012,W,126438,1,-9,43,1,43,1,10272,10272,. ,250,1
